tweet_id,rating_numerator,name,dog_stage,year,month,month_year,day,retweet_count,favorite_count,jpg_url,dog_breed,dog_prediction_score
847842811428974592,12,Rontu,,2017,3,2017-03,31,1203,5076,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,Bernese_mountain_dog,0.951337
847606175596138505,12,Cannon,,2017,3,2017-03,31,3129,17553,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,Cardigan,0.413688
847251039262605312,12,Furzey,,2017,3,2017-03,30,3969,19206,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,Airedale,0.49538
847157206088847362,11,Daisy,,2017,3,2017-03,29,5306,18594,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,Staffordshire_bullterrier,0.21960900000000005
847116187444137987,11,None,,2017,3,2017-03,29,2913,20112,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,American_Staffordshire_terrier,0.113434
846874817362120707,13,Tuck,,2017,3,2017-03,29,3593,18838,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,Shetland_sheepdog,0.450539
846514051647705089,13,Barney,doggo,2017,3,2017-03,28,10502,41647,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,golden_retriever,0.650003
846153765933735936,13,Vixen,,2017,3,2017-03,27,8262,29460,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,giant_schnauzer,0.346468
846042936437604353,12,Jarvis,,2017,3,2017-03,26,2622,14984,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,golden_retriever,0.96111
845812042753855489,13,None,,2017,3,2017-03,26,7962,27344,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,Samoyed,0.979803
845677943972139009,12,None,,2017,3,2017-03,25,4425,23721,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,chow,0.8086810000000001
845397057150107648,13,Mimosa,doggo,2017,3,2017-03,24,1634,7181,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,Dandie_Dinmont,0.394404
845306882940190720,12,Pickles,pupper,2017,3,2017-03,24,4923,21872,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,Irish_water_spaniel,0.567475
844973813909606400,12,Brady,,2017,3,2017-03,23,2894,14101,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,Labrador_retriever,0.742421
844580511645339650,11,Charlie,,2017,3,2017-03,22,2849,15458,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,Unknown,0.0
844223788422217728,12,Margo,,2017,3,2017-03,21,2005,12848,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,Labrador_retriever,0.71951
843856843873095681,12,Sadie,,2017,3,2017-03,20,4217,20188,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,Labrador_retriever,0.92254
843604394117681152,11,Hank,,2017,3,2017-03,19,2509,15910,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,Labrador_retriever,0.430583
843235543001513987,13,Tycho,,2017,3,2017-03,18,5482,20208,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,Pembroke,0.958452
842846295480000512,13,Charlie,,2017,3,2017-03,17,3342,14391,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,Labrador_retriever,0.461076
842765311967449089,12,Indie,,2017,3,2017-03,17,1184,6364,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,Labrador_retriever,0.0293399
842535590457499648,13,Winnie,,2017,3,2017-03,17,3222,17109,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,Pembroke,0.685084
842163532590374912,12,George,,2017,3,2017-03,16,5324,23009,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,French_bulldog,0.891227
842115215311396866,12,Bentley,,2017,3,2017-03,15,2792,13172,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,chow,0.293493
841680585030541313,12,Penny,,2017,3,2017-03,14,7238,24302,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,Chihuahua,0.547401
841439858740625411,14,None,,2017,3,2017-03,14,3362,11880,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,Labrador_retriever,0.0481999
841314665196081154,13,Max,,2017,3,2017-03,13,4276,14915,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,Afghan_hound,0.903712
841077006473256960,12,Dawn,,2017,3,2017-03,13,4940,21600,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,Brittany_spaniel,0.962985
840632337062862849,12,Maddie,,2017,3,2017-03,11,1634,8525,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,golden_retriever,0.711148
840370681858686976,13,None,,2017,3,2017-03,11,4215,15512,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,Unknown,0.0
840268004936019968,12,Monty,,2017,3,2017-03,10,5288,18127,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,Chesapeake_Bay_retriever,0.8639870000000001
839990271299457024,13,Sojourner,,2017,3,2017-03,10,2096,12692,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,Staffordshire_bullterrier,0.604938
839549326359670784,12,Winston,,2017,3,2017-03,8,7143,25873,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,Norwich_terrier,0.05248
839239871831150596,13,Odie,,2017,3,2017-03,7,6004,25521,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,Leonberg,0.927021
838921590096166913,13,Arlo,,2017,3,2017-03,7,1879,10550,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,Border_terrier,0.664538
838561493054533637,13,Walter,,2017,3,2017-03,6,1242,10385,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,kelpie,0.216562
838476387338051585,13,Stanley,,2017,3,2017-03,5,4382,21210,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,Great_Pyrenees,0.997692
838083903487373313,13,Daisy,,2017,3,2017-03,4,2878,16663,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,chow,0.800975
837820167694528512,12,None,pupper,2017,3,2017-03,4,7232,32214,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,golden_retriever,0.887625
837482249356513284,13,Waffles,,2017,3,2017-03,3,413,3656,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,Unknown,0.0
837471256429613056,12,Vincent,,2017,3,2017-03,3,2084,12128,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,Norwegian_elkhound,0.976255
837110210464448512,13,Clark,pupper,2017,3,2017-03,2,2194,15236,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian_husky,0.767696
836989968035819520,12,Mookie,,2017,3,2017-03,1,2138,12098,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,toy_poodle,0.005887300000000001
836753516572119041,12,Meera,doggo,2017,3,2017-03,1,4305,18340,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,schipperke,0.0115635
836677758902222849,11,Oliver,,2017,2,2017-02,28,2049,11979,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,Unknown,0.0
836380477523124226,12,Ava,pupper,2017,2,2017-02,28,2777,14060,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,Unknown,0.0
836260088725786625,13,Lucy,,2017,2,2017-02,27,4025,20192,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,borzoi,0.564688
836001077879255040,13,None,,2017,2,2017-02,26,3943,18103,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,Samoyed,0.963558
835574547218894849,11,Eli,,2017,2,2017-02,25,3346,16867,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,Staffordshire_bullterrier,0.6106550000000001
835297930240217089,12,Ash,,2017,2,2017-02,25,2776,15633,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,0.341276
835264098648616962,12,Lola,,2017,2,2017-02,24,1568,7331,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,Chesapeake_Bay_retriever,0.0875033
835172783151792128,12,None,,2017,2,2017-02,24,5353,24845,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border_collie,0.663138
834931633769889797,12,Tucker,,2017,2,2017-02,24,1506,10223,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,soft-coated_wheaten_terrier,0.196476
834786237630337024,13,Tobi,,2017,2,2017-02,23,5160,20450,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border_terrier,0.156276
834574053763584002,13,None,doggo,2017,2,2017-02,23,2337,12945,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,golden_retriever,0.226564
834458053273591808,12,Chester,,2017,2,2017-02,22,1564,9130,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian_ridgeback,0.468619
834209720923721728,12,Wilson,,2017,2,2017-02,22,4387,19465,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden_retriever,0.754799
834167344700198914,11,Sunshine,,2017,2,2017-02,21,3405,15021,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,Unknown,0.0
834086379323871233,12,Lipton,,2017,2,2017-02,21,2060,12393,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,Labrador_retriever,0.0452627
833863086058651648,12,Bentley,,2017,2,2017-02,21,2232,12781,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,kuvasz,0.494969
833826103416520705,13,Charlie,,2017,2,2017-02,20,3524,17279,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,0.438054
833722901757046785,13,Bronte,,2017,2,2017-02,20,3027,19918,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West_Highland_white_terrier,0.918144
833479644947025920,13,Poppy,,2017,2,2017-02,20,1907,14171,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden_retriever,0.727039
833124694597443584,12,Gidget,pupper,2017,2,2017-02,19,4495,19223,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,0.7105229999999999
832998151111966721,13,Rhino,doggo,2017,2,2017-02,18,2043,12578,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,0.539036
832757312314028032,13,Willow,,2017,2,2017-02,18,3368,16038,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,0.160888
832636094638288896,12,Orion,,2017,2,2017-02,17,2590,15073,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo_dog,0.5250319999999999
832397543355072512,12,Eevee,,2017,2,2017-02,17,2055,11376,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,0.988916
832369877331693569,11,Charlie,,2017,2,2017-02,16,2969,16298,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,kelpie,0.50469
832273440279240704,14,Smiley,doggo,2017,2,2017-02,16,2170,10800,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Pembroke,0.134081
832032802820481025,12,Miguel,doggo,2017,2,2017-02,16,4354,16979,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,0.601712
831939777352105988,12,Emanuel,doggo,2017,2,2017-02,15,5719,22744,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,0.153862
831911600680497154,14,Kuyu,,2017,2,2017-02,15,6048,26147,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,bloodhound,0.777562
831670449226514432,13,Daisy,,2017,2,2017-02,15,1704,9916,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,0.6248020000000001
831650051525054464,13,None,,2017,2,2017-02,14,1806,6775,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo_dog,0.530416
831552930092285952,13,Dutch,,2017,2,2017-02,14,2183,8548,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,0.257415
831322785565769729,12,Pete,doggo,2017,2,2017-02,14,1457,8862,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old_English_sheepdog,0.999715
831315979191906304,13,None,pupper,2017,2,2017-02,14,1045,6243,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,briard,0.982755
831309418084069378,12,Scooter,,2017,2,2017-02,14,2295,11237,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,0.369389
831262627380748289,12,Tucker,,2017,2,2017-02,13,1912,11316,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,cocker_spaniel,0.26332300000000003
830956169170665475,12,Reggie,,2017,2,2017-02,13,1391,7605,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz,0.451516
830583320585068544,13,Lilly,,2017,2,2017-02,12,15589,63200,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador_retriever,0.908703
830097400375152640,13,Samson,,2017,2,2017-02,10,2734,9283,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,toy_poodle,0.442713
829861396166877184,12,Mia,,2017,2,2017-02,10,1807,11675,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border_terrier,0.394486
829501995190984704,12,Leo,,2017,2,2017-02,9,9899,30200,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French_bulldog,0.950851
829449946868879360,11,None,doggo,2017,2,2017-02,8,1877,9979,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador_retriever,0.315163
829141528400556032,12,Malcolm,,2017,2,2017-02,8,6853,23146,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,golden_retriever,0.57314
829011960981237760,13,Dexter,,2017,2,2017-02,7,15309,50840,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,boxer,0.312221
828770345708580865,13,Alfie,,2017,2,2017-02,7,5459,24365,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,Chesapeake_Bay_retriever,0.0338986
828650029636317184,14,one,,2017,2,2017-02,6,1259,9063,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,golden_retriever,0.649209
828409743546925057,12,Mutt,,2017,2,2017-02,6,1093,6092,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,toy_poodle,0.0180398
828408677031882754,12,Bear,,2017,2,2017-02,6,1200,7334,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,0.13303299999999998
828381636999917570,14,Doobert,doggo,2017,2,2017-02,5,2080,12012,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington_terrier,0.392535
828376505180889089,13,Beebop,,2017,2,2017-02,5,1001,7062,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American_Staffordshire_terrier,0.5230859999999999
828372645993398273,12,Alexander,,2017,2,2017-02,5,2750,12009,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,malamute,0.663047
828046555563323392,13,Sailer,,2017,2,2017-02,5,2683,11173,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,Unknown,0.0
828011680017821696,11,Brutus,,2017,2,2017-02,4,2016,9885,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American_Staffordshire_terrier,0.936662
827933404142436356,12,Kona,pupper,2017,2,2017-02,4,4892,19052,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German_shepherd,0.8061149999999999
827653905312006145,12,Boots,,2017,2,2017-02,3,2822,14760,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,collie,0.285555
827600520311402496,13,Tucker,,2017,2,2017-02,3,872,7130,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,0.32563800000000004
827324948884643840,12,Ralphie,,2017,2,2017-02,3,2828,15111,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden_retriever,0.352486
827199976799354881,13,Charlie,,2017,2,2017-02,2,2082,10113,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great_Dane,0.8696809999999999
826958653328592898,12,Loki,doggo,2017,2,2017-02,2,4651,20537,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,golden_retriever,0.6173890000000001
826848821049180160,13,Cupid,doggo,2017,2,2017-02,1,9446,34405,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great_Pyrenees,0.858764
826598365270007810,13,Pawnd,,2017,2,2017-02,1,2192,9543,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French_bulldog,0.628119
826476773533745153,12,Pilot,doggo,2017,1,2017-01,31,3939,17530,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German_shepherd,0.7418600000000001
826240494070030336,11,None,,2017,1,2017-01,31,2440,12655,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French_bulldog,0.903048
826204788643753985,13,None,doggo,2017,1,2017-01,30,862,4654,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador_retriever,0.782058
826115272272650244,13,Ike,,2017,1,2017-01,30,2898,14890,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,golden_retriever,0.00233085
825876512159186944,11,Mo,,2017,1,2017-01,30,1743,10018,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,Unknown,0.0
825829644528148480,12,Toby,,2017,1,2017-01,29,2357,12170,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great_Pyrenees,0.8534069999999999
825535076884762624,14,None,puppo,2017,1,2017-01,29,16550,54575,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,0.681495
825147591692263424,13,Sweet,,2017,1,2017-01,28,4230,17439,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,0.354823
825026590719483904,12,Pablo,puppo,2017,1,2017-01,27,1177,5977,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo_dog,0.524454
824775126675836928,12,Scooter,,2017,1,2017-01,27,3310,14221,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border_terrier,0.610499
824663926340194305,13,Wilson,,2017,1,2017-01,26,1661,10028,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English_setter,0.526488
824325613288833024,13,None,pupper,2017,1,2017-01,25,10009,11296,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,0.990793
824297048279236611,11,Nala,,2017,1,2017-01,25,3609,14369,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,Unknown,0.0
823939628516474880,12,Cash,,2017,1,2017-01,24,2563,10183,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,schipperke,0.23407600000000006
823699002998870016,12,Winston,,2017,1,2017-01,24,2361,13367,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,cairn,0.203999
823581115634085888,11,Crawford,,2017,1,2017-01,23,2463,12404,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,German_shepherd,0.194044
823322678127919110,11,Wyatt,,2017,1,2017-01,23,3757,14980,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,Chihuahua,0.00183635
822975315408461824,12,Albus,,2017,1,2017-01,22,3231,16557,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,Pembroke,0.233162
822872901745569793,13,None,puppo,2017,1,2017-01,21,40374,125297,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Lakeland_terrier,0.196015
822859134160621569,12,Hobbes,,2017,1,2017-01,21,2131,12590,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,malinois,0.332897
822610361945911296,12,None,,2017,1,2017-01,21,2756,14112,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,cocker_spaniel,0.6644869999999999
822489057087389700,13,Paisley,,2017,1,2017-01,20,6000,17289,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,0.416769
822462944365645825,14,Gabe,pupper,2017,1,2017-01,20,13301,26543,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian,0.960199
822244816520155136,11,None,,2017,1,2017-01,20,9304,33398,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,0.585441
821886076407029760,13,Jimison,,2017,1,2017-01,19,2167,10786,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,golden_retriever,0.26623800000000003
821765923262631936,13,Duchess,doggo,2017,1,2017-01,18,1570,7995,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,golden_retriever,0.980071
821522889702862852,13,Harlso,,2017,1,2017-01,18,1642,7656,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman,0.7635390000000001
821407182352777218,14,Sundance,doggo,2017,1,2017-01,17,4032,11204,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,Irish_setter,0.5054960000000001
821149554670182400,12,Luca,,2017,1,2017-01,17,1837,8197,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German_shepherd,0.515933
821107785811234820,11,None,doggo,2017,1,2017-01,16,1991,9170,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian,0.85659
821044531881721856,12,Flash,,2017,1,2017-01,16,2143,12088,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old_English_sheepdog,0.14802
820749716845686786,13,Sunny,,2017,1,2017-01,15,9305,30149,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,golden_retriever,0.8380120000000001
820314633777061888,14,None,,2017,1,2017-01,14,527,3201,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon_setter,0.940724
820078625395449857,12,None,,2017,1,2017-01,14,5864,18854,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,Unknown,0.0
819952236453363712,13,Oliver,puppo,2017,1,2017-01,13,1092,5080,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American_Staffordshire_terrier,0.925505
819924195358416896,11,None,doggo,2017,1,2017-01,13,4577,12355,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,Unknown,0.0
819711362133872643,11,Howie,,2017,1,2017-01,13,2902,12758,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,toy_poodle,0.0220094
819588359383371776,13,Jazzy,,2017,1,2017-01,12,1882,9249,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,0.5479350000000001
819347104292290561,12,Anna,,2017,1,2017-01,12,1124,6919,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,0.909106
819227688460238848,12,Finn,,2017,1,2017-01,11,6303,22007,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border_terrier,0.4824520000000001
819006400881917954,14,Sunny,doggo,2017,1,2017-01,11,17947,43420,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,Unknown,0.0
819004803107983360,14,Bo,doggo,2017,1,2017-01,11,34873,83422,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard_poodle,0.351308
818627210458333184,13,Wafer,,2017,1,2017-01,10,7127,21434,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador_retriever,0.384188
818614493328580609,12,Bear,,2017,1,2017-01,10,2372,9399,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Chihuahua,0.450722
818536468981415936,11,Tom,,2017,1,2017-01,9,2298,10369,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,Welsh_springer_spaniel,6.229489999999999e-05
818259473185828864,12,Florence,,2017,1,2017-01,9,2111,10510,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,miniature_schnauzer,0.367368
818145370475810820,11,Autumn,,2017,1,2017-01,8,2396,11728,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden_retriever,0.621931
817827839487737858,13,Buddy,,2017,1,2017-01,7,25389,49079,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,cocker_spaniel,0.387608
817777686764523521,13,Dido,doggopupper,2017,1,2017-01,7,2540,10310,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,curly-coated_retriever,0.733256
817536400337801217,12,Eugene,,2017,1,2017-01,7,2754,11225,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,pug,0.971358
817423860136083457,13,Ken,,2017,1,2017-01,6,13735,32177,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,Samoyed,0.201358
817415592588222464,11,Strudel,,2017,1,2017-01,6,897,5346,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Doberman,0.806163
817171292965273600,13,Tebow,,2017,1,2017-01,6,1893,8385,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,golden_retriever,0.295483
817120970343411712,13,None,,2017,1,2017-01,5,2437,11671,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Saluki,0.568809
817056546584727552,11,Chloe,,2017,1,2017-01,5,1537,8213,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,kelpie,0.8644149999999999
816816676327063552,12,Timber,,2017,1,2017-01,5,1903,9584,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,malamute,0.668164
816697700272001025,12,Binky,,2017,1,2017-01,4,2069,9350,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Chihuahua,0.756992
816450570814898180,13,Moose,,2017,1,2017-01,4,7537,28989,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,Unknown,0.0
816336735214911488,11,Dudley,,2017,1,2017-01,3,1818,8240,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Labrador_retriever,0.91933
816091915477250048,12,Comet,,2017,1,2017-01,3,2002,8558,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,Pomeranian,0.967345
815990720817401858,11,Jack,,2017,1,2017-01,2,951,4737,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,Chihuahua,0.428756
815966073409433600,13,None,pupper,2017,1,2017-01,2,7943,21362,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Tibetan_mastiff,0.506312
815736392542261248,11,Akumi,,2017,1,2017-01,2,2135,9412,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,Border_collie,0.5489069999999999
815639385530101762,12,Titan,,2017,1,2017-01,1,1565,7896,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,German_shepherd,0.8179529999999999
815390420867969024,13,None,,2017,1,2017-01,1,3607,9918,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,Unknown,0.0
814986499976527872,11,Cooper,pupper,2016,12,2016-12,31,1199,7336,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian,0.999828
814638523311648768,12,Olivia,,2016,12,2016-12,30,2547,10798,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,golden_retriever,0.650814
